,Crypto,South America,Asian Markets,Aviation,Pharma,Korea Conflict,Shipping,Automotive,Commodities,Energy,Insurance,Oil,China-US Trade Conflict,Steel,Real Estate & Living,Russia,Spain,Telecommunication,Logistic,Covid,Brexit,US Election,Italy,Foreign Exchange,IPO,IT,Startup,Semi-Conductors,Africa,Social Media,Connectivity,Media,Payment Solutions,Food & Beverage,Retail,Fashion,Sports,Poland,Balkan,Private Equity,Stock Markets,Oil countries,Turkey,Tax Evasion,France,Fixed Income,Education,Iran Conflict,EU,Greece Dept Crisis,Egypt,Fed,Economic Forecast,ECB,Brithish Banks,Wall Street Banks,Libya,Refugees,Isreael-Palestina Conflict,US Stock Market,Swiss Banks,Taliban,Health,Syria,Iraq,German local Banks,German Banks,German Financial Politics,Asset Management,Family Politics,Worker Union,Pension,Social System,German Stock Market,German Right Wing Parties,German Parties,Date
164,0.009537784,0.001467351,0.019075569,0.013206163,0.012839325,0.013939839,0.01540719,0.013573001,0.015040352,0.001100514,0.005502568,0.001100514,0.000366838,0.015774028,0.022377109,0.002201027,0.022743947,0.001834189,0.000366838,0.004035216,0.008437271,0.000733676,0.002934703,0.014673514,0.004402054,0.009537784,0.008070433,0.007703595,0.000366838,0.002201027,0.003668379,0.01027146,0.001100514,0.001100514,0.001467351,0.00513573,0.002934703,0.015040352,0.002201027,0.002567865,0.001100514,0.002934703,0.0513573,0.004035216,0.003301541,0.00513573,0.001467351,0.004768892,0.003301541,0.011371974,0,0.001467351,0,0.017241379,0.02054292,0.001467351,0.004035216,0.003301541,0.000733676,0.00513573,0.002934703,0.000733676,0.000366838,0.029347029,0.004035216,0.003301541,0.001467351,0.000366838,0.000733676,0.002567865,0.000733676,0.009170946,0.016874541,0.004035216,0.054292003,0.076669112,30.09.17
165,0.009409108,0.003010915,0.021829131,0.01129093,0.014301844,0.018441852,0.009785472,0.012420023,0.014678209,0.010538201,0.007150922,0.001129093,0.000752729,0.014678209,0.021829131,0.001881822,0.006021829,0.001505457,0.001505457,0.003010915,0.004516372,0.002258186,0.0052691,0.009785472,0.001881822,0.007903651,0.005645465,0.009409108,0.00263455,0.004892736,0.003010915,0.013172751,0.003387279,0.001129093,0.000752729,0.006774558,0.00263455,0.022958224,0.003763643,0.001129093,0.000752729,0.001505457,0.054949191,0.007903651,0.001505457,0.004140008,0.000752729,0.006398193,0.004140008,0.013549116,0.00263455,0.00263455,0.000376364,0.022581859,0.020700038,0.002258186,0.006774558,0.004140008,0.00263455,0.003387279,0.004516372,0,0,0.004516372,0.0052691,0.0052691,0.00263455,0.000376364,0.000752729,0.00263455,0.000752729,0.012796387,0.010538201,0.000376364,0.034625518,0.086187429,31.10.17
166,0.011180992,0.002445842,0.037735849,0.01572327,0.023410203,0.020964361,0.017819706,0.014675052,0.01397624,0.002445842,0.008036338,0.001397624,0.001048218,0.019217331,0.019566737,0.00349406,0.006638714,0.000349406,0.002096436,0.00349406,0.011180992,0.003144654,0.002795248,0.007686932,0.004192872,0.010831586,0.005939902,0.008385744,0.002445842,0.003144654,0.003843466,0.009433962,0.002096436,0.002445842,0.001048218,0.002795248,0.004891684,0.006638714,0.006289308,0.003144654,0.002096436,0.00349406,0.032844165,0.002445842,0.00174703,0.004542278,0.001397624,0.011530398,0.004192872,0.009084556,0.001048218,0.000698812,0,0.025157233,0.019566737,0.002445842,0.007337526,0.002445842,0.002096436,0.003144654,0.004542278,0.000349406,0.000349406,0.011180992,0.006638714,0.005939902,0.001048218,0.000698812,0.001048218,0.003843466,0.001048218,0.01397624,0.005590496,0.005939902,0.041229909,0.077568134,30.11.17
167,0.035328346,0.002078138,0.024522028,0.007896924,0.011221945,0.015793849,0.016209476,0.012468828,0.021612635,0.002078138,0.005818786,0.002909393,0.00166251,0.017456359,0.03283458,0.000831255,0.005403159,0.000831255,0.000831255,0.003325021,0.008312552,0.000831255,0.003740648,0.008312552,0.003325021,0.011637573,0.008312552,0.013715711,0,0.002909393,0.002909393,0.01039069,0.006234414,0.00166251,0.001246883,0.002078138,0.002078138,0.007896924,0.002078138,0.00166251,0.000831255,0.005818786,0.049875312,0.003325021,0.000831255,0.004571904,0.000831255,0.003325021,0.004571904,0.008312552,0.000415628,0.001246883,0,0.021197007,0.03117207,0.024522028,0.007896924,0.00166251,0.004156276,0.009559435,0.00166251,0,0.000415628,0.011637573,0.002493766,0.004156276,0.000831255,0.000831255,0.00166251,0.002078138,0.000415628,0.013300083,0.002909393,0.004987531,0.042809643,0.083541147,31.12.17
168,0.022450889,0.001870907,0.026816339,0.00748363,0.012472716,0.02525725,0.015279077,0.009042719,0.009666355,0.001870907,0.006548176,0.000623636,0,0.015902713,0.029310882,0.003118179,0.008419083,0.001870907,0.002494543,0.002494543,0.005612722,0.004365451,0.001559089,0.014967259,0.002806361,0.009354537,0.003741815,0.015902713,0,0.004053633,0.003118179,0.008107265,0.005300904,0.001247272,0.002182725,0.002494543,0.003429997,0.009042719,0.001247272,0.002182725,0.001870907,0.003429997,0.035859058,0.013096352,0.002494543,0.004053633,0.000623636,0.002182725,0.003741815,0.011225444,0.000623636,0.003429997,0,0.018085438,0.018085438,0.009354537,0.007795447,0.002182725,0.004677268,0.005612722,0.003741815,0.000311818,0.000623636,0.012472716,0.004677268,0.00748363,0.001559089,0.000623636,0.010601809,0.002182725,0.001870907,0.009042719,0.007171812,0.004365451,0.053009043,0.081384471,31.01.18
169,0.018648731,0.000305717,0.017731581,0.013145827,0.013451544,0.023540202,0.00489147,0.013145827,0.01681443,0.001834301,0.009171507,0.001222868,0.001222868,0.013757261,0.029043106,0.005502904,0.007642923,0.001528585,0.001834301,0.005502904,0.002445735,0.005808621,0.001834301,0.014368695,0.004280037,0.012228676,0.00397432,0.013757261,0.001222868,0.003057169,0.004585754,0.009477224,0.000917151,0.003362886,0.001834301,0.001528585,0.001528585,0.01284011,0.002751452,0.002445735,0.001528585,0.001834301,0.028737389,0.001222868,0.003668603,0.005808621,0,0.006420055,0.002140018,0.00886579,0.001834301,0.002445735,0,0.019260165,0.01284011,0.005197187,0.006114338,0.003057169,0.002140018,0.005502904,0.012534393,0.000305717,0.001528585,0.011922959,0.007337206,0.004280037,0.000917151,0.000917151,0.005197187,0.002140018,0.000305717,0.007031489,0.003362886,0.005197187,0.059920514,0.098135127,28.02.18
170,0.01150203,0.001691475,0.030784844,0.011163735,0.011163735,0.063261164,0.006427605,0.013193505,0.040257104,0.001014885,0.005074425,0.00405954,0,0.010487145,0.02300406,0.006427605,0.00744249,0.00338295,0.00270636,0.005751015,0.00270636,0.00541272,0.00135318,0.032814614,0.001014885,0.00947226,0.00473613,0.01014885,0.00135318,0.004397835,0.005074425,0.00811908,0.002368065,0.001014885,0.000338295,0.00270636,0.001691475,0.00947226,0.00270636,0.00202977,0.001014885,0.00202977,0.025710419,0.00270636,0.002368065,0.00338295,0.001014885,0.003044655,0.003721245,0.01014885,0.001014885,0.003721245,0,0.01556157,0.01488498,0.00541272,0.00405954,0.00202977,0.00338295,0.005751015,0.00879567,0,0.001014885,0.01217862,0.01217862,0.006427605,0.001014885,0.000338295,0.001014885,0.003044655,0.006427605,0.00541272,0.00270636,0.004397835,0.025033829,0.091001353,31.03.18
171,0.007835455,0.000979432,0.024485798,0.008161933,0.015017956,0.034280118,0.005550114,0.011426706,0.022526934,0.001632387,0.012732615,0.00359125,0.000652955,0.009141365,0.014038524,0.00489716,0.009467842,0.001305909,0.000979432,0.004570682,0.008814887,0.002611818,0.002611818,0.032974208,0.001632387,0.011100229,0.005876592,0.009467842,0.001305909,0.000326477,0.004244205,0.009141365,0.000326477,0.001632387,0.000652955,0.002285341,0.001632387,0.010447274,0.000652955,0.001632387,0.002285341,0.001958864,0.032647731,0.006203069,0.001632387,0.007182501,0.000326477,0.002285341,0.004244205,0.008814887,0.001958864,0.002611818,0,0.019588639,0.028077049,0.006203069,0.006856024,0.002611818,0.001958864,0.007835455,0.018609207,0,0,0.014365002,0.018282729,0.005876592,0.001632387,0.000979432,0.002611818,0.002611818,0.00489716,0.008161933,0.002611818,0.001305909,0.019588639,0.097290238,30.04.18
172,0.009735744,0.001390821,0.024687065,0.008344924,0.01077886,0.042072323,0.008692629,0.01286509,0.025382476,0.004867872,0.014255911,0.004867872,0.00069541,0.005215577,0.015646732,0.029902643,0.008344924,0.001738526,0.002086231,0.001390821,0.007997218,0.002086231,0.001390821,0.019471488,0.002433936,0.010431154,0.006258693,0.008344924,0.001390821,0.001738526,0.006954103,0.009040334,0.002781641,0.002781641,0.001043115,0.004172462,0.002433936,0.006258693,0.002086231,0.00069541,0.001738526,0.001390821,0.026425591,0.030945758,0.002781641,0.003129346,0,0.002086231,0.003129346,0.009388039,0.003129346,0.001043115,0.000347705,0.017037552,0.031988873,0.010083449,0.005215577,0.002086231,0.001738526,0.006258693,0.001043115,0.003129346,0.001043115,0.020166898,0.013908206,0.009040334,0.00069541,0.001738526,0,0.003824757,0.003477051,0.006606398,0.003129346,0.003824757,0.007649513,0.096662031,31.05.18
173,0.008802817,0.000704225,0.022887324,0.011267606,0.012676056,0.052464789,0.01443662,0.018661972,0.016549296,0.005633803,0.008802817,0.003169014,0,0.011971831,0.013380282,0.008802817,0.007746479,0.001408451,0.001760563,0.003169014,0.007042254,0.002464789,0.002112676,0.010915493,0.002112676,0.010915493,0.010915493,0.007746479,0.002816901,0.002464789,0.005633803,0.008802817,0.002816901,0.004225352,0.001408451,0.000704225,0.002816901,0.014788732,0.001760563,0.001760563,0.000352113,0.003873239,0.026408451,0.00528169,0.004577465,0.006338028,0,0.002816901,0.004929577,0.009859155,0.001056338,0.000704225,0,0.015140845,0.06971831,0.002112676,0.00528169,0.000704225,0.001408451,0.010211268,0.003169014,0.000352113,0,0.026408451,0.007394366,0.005985915,0.000704225,0.001056338,0,0.005985915,0.002112676,0.007042254,0.002816901,0.000704225,0.013732394,0.111267606,30.06.18
174,0.007059654,0.004235792,0.017649135,0.010589481,0.012354395,0.058242146,0.02082598,0.01306036,0.03000353,0.002117896,0.009530533,0.001411931,0.001058948,0.023296858,0.016590187,0.005294741,0.008118602,0.001058948,0.002823862,0.002823862,0.004941758,0.003529827,0.003176844,0.011648429,0.001058948,0.010589481,0.006706671,0.00917755,0.002470879,0.002470879,0.012354395,0.010236498,0.003176844,0.001058948,0.000705965,0.001411931,0.001411931,0.00917755,0.003176844,0.004588775,0.001058948,0.001411931,0.034945288,0.01306036,0.000352983,0.00388281,0.000352983,0.003176844,0.003176844,0.00917755,0.000352983,0.004588775,0.000352983,0.021884928,0.051535475,0.003529827,0.004941758,0.003529827,0.002823862,0.006353689,0.003176844,0.000352983,0.000705965,0.006706671,0.007765619,0.005647723,0.001764914,0.001411931,0.000352983,0.006706671,0.002470879,0.008824568,0,0.002823862,0.011648429,0.097423226,31.07.18
175,0.006500542,0.003972553,0.028530155,0.010473095,0.011195377,0.031058144,0.011556519,0.014806789,0.023113037,0.000722282,0.010111954,0.002527988,0.001083424,0.010473095,0.02708559,0.012639942,0.007945107,0.001083424,0.001444565,0.005778259,0.010834236,0.002166847,0.003972553,0.013362225,0.001805706,0.008306248,0.005055977,0.009389671,0.001444565,0.001444565,0.006500542,0.010111954,0.001444565,0.001083424,0.002527988,0.001083424,0.001083424,0.020223908,0,0.001083424,0.000722282,0.003611412,0.024557602,0.014806789,0.000722282,0.005778259,0.000722282,0.005055977,0.005055977,0.007583965,0.001444565,0.000361141,0.000361141,0.017695919,0.049476345,0.003250271,0.003972553,0.001444565,0.005417118,0.008667389,0.003611412,0.000361141,0.001083424,0.00902853,0.007583965,0.001805706,0.001805706,0.004333694,0,0.009750813,0.001805706,0.009389671,0.002527988,0.005417118,0.015529072,0.086673889,31.08.18
176,0.005721979,0.002019522,0.028609896,0.009087849,0.013126893,0.033658701,0.009087849,0.02019522,0.021204981,0.001009761,0.01009761,0.003702457,0,0.018848872,0.015483002,0.01009761,0.007404914,0.003029283,0.001682935,0.004375631,0.008078088,0.001346348,0.001346348,0.015146415,0.002019522,0.008414675,0.004712218,0.01009761,0.002019522,0.004712218,0.006058566,0.009087849,0.002356109,0.003029283,0.000673174,0.001009761,0.002019522,0.012790306,0.001009761,0.00336587,0,0.00336587,0.026926961,0.007404914,0.001346348,0.003029283,0,0.002019522,0.005721979,0.007404914,0,0.002692696,0.000336587,0.018848872,0.030292831,0.002019522,0.00336587,0.002019522,0.001346348,0.004039044,0.007741501,0.001346348,0.000336587,0.00673174,0.007741501,0.001682935,0.002019522,0.001009761,0.002692696,0.00336587,0.001682935,0.012453719,0.006058566,0.004712218,0.027936722,0.107371255,30.09.18
177,0.006112909,0.000359583,0.031643294,0.008270406,0.010068321,0.019777059,0.009708738,0.01366415,0.018338727,0.001438332,0.009708738,0.001797914,0.000719166,0.021934556,0.016540813,0.019417476,0.007551241,0.004314995,0.00251708,0.004314995,0.009349155,0.00251708,0.001078749,0.013304567,0.001078749,0.007551241,0.007551241,0.010068321,0.000359583,0.001797914,0.003595829,0.008989572,0.003236246,0.002876663,0.001438332,0.001438332,0.007910823,0.007551241,0.001797914,0.00251708,0.00251708,0.004314995,0.035598706,0.003236246,0.001797914,0.001797914,0.000359583,0.00503416,0.004314995,0.007191658,0.001078749,0.002157497,0,0.017259978,0.019777059,0.00251708,0.006832075,0.00251708,0.001797914,0.009349155,0.002876663,0.000359583,0.001078749,0.00503416,0.004674577,0.006472492,0.001438332,0.000359583,0,0.003236246,0.000359583,0.016900396,0.003236246,0.003595829,0.055016181,0.106076951,31.10.18
178,0.007955725,0.001729505,0.030439294,0.017640955,0.015911449,0.030093393,0.007955725,0.011760636,0.017295054,0.001383604,0.013144241,0.001729505,0.001037703,0.031131097,0.025596679,0.013490142,0.006918021,0.001037703,0.002075406,0.005880318,0.003459011,0.003459011,0.000691802,0.010722933,0.004496714,0.008647527,0.00968523,0.005534417,0.002767209,0.003804912,0.002767209,0.008647527,0.001729505,0,0.000345901,0.000345901,0.00311311,0.003804912,0.003804912,0.002075406,0.000691802,0.003804912,0.023521273,0.008993428,0.002767209,0.003804912,0,0.004496714,0.005534417,0.008647527,0,0.002075406,0.000345901,0.016949153,0.021099965,0.002075406,0.003804912,0.001383604,0.001729505,0.007263923,0.000691802,0.000345901,0.001383604,0.00311311,0.006226219,0.010031131,0.002421308,0.000345901,0.001383604,0.00657212,0.00311311,0.012106538,0.008647527,0.003804912,0.042891733,0.0968523,30.11.18
179,0.005383023,0.001656315,0.035196687,0.007867495,0.012836439,0.026915114,0.007867495,0.010766046,0.02194617,0.001242236,0.010351967,0.002898551,0,0.024430642,0.022774327,0.014492754,0.009109731,0.000414079,0.000828157,0.004968944,0.004968944,0.001656315,0.002484472,0.014492754,0.002898551,0.011180124,0.007453416,0.005383023,0.002484472,0.002070393,0.004140787,0.010351967,0.001242236,0.002484472,0.000828157,0.001656315,0.004140787,0.005797101,0.000414079,0.007039337,0.002070393,0.004968944,0.023602484,0.002070393,0.003726708,0.002484472,0.000414079,0.009109731,0.007039337,0.009109731,0,0.000414079,0.000414079,0.020289855,0.030227743,0.002484472,0.00621118,0.002484472,0.002070393,0.00952381,0.001242236,0,0.000414079,0.004968944,0.004968944,0.004968944,0.002070393,0.003312629,0.000414079,0.002898551,0.000828157,0.016563147,0.004140787,0.002898551,0.031884058,0.10931677,31.12.18
180,0.006058566,0.008078088,0.039044093,0.005048805,0.009761023,0.028609896,0.007068327,0.008414675,0.019185459,0.002692696,0.008751262,0.002019522,0,0.033995288,0.026253787,0.00336587,0.007741501,0.001682935,0.002692696,0.004375631,0.018848872,0.002356109,0.001009761,0.023224504,0.006058566,0.007741501,0.006395153,0.011443958,0.001346348,0.004039044,0.00336587,0.009087849,0.001009761,0.002019522,0.001009761,0.002356109,0.002356109,0.002356109,0.002019522,0.001346348,0.001682935,0.003029283,0.034331875,0.005048805,0.001009761,0.005048805,0.000673174,0.004039044,0.008078088,0.009087849,0.001009761,0.00336587,0,0.018175698,0.022214743,0.000673174,0.004039044,0.003029283,0.001009761,0.005721979,0.002692696,0,0.001009761,0.004712218,0.00673174,0.006058566,0.001682935,0.003029283,0.001682935,0.00336587,0.003702457,0.015146415,0.007741501,0.004039044,0.015146415,0.112083474,31.01.19
